Symbol,Weight,Calmar_OOS,DD_OOS,WR_MC,DD95_MC,Trades
VALE3,0.12,0.04301123096860728,0.3908394328131987,0.735,0.6200328413263764,2
COGN3,0.12,0.596313972330782,0.5026994555672026,0.489,1.0,13
ONCO3,0.12,0.5024749586401742,0.4328448661845791,0.48,0.6681501261507563,11
KLBN11,0.12,0.978968338952468,0.7901551969543018,0.475,0.9485051487940346,4
TEND3,0.12,0.057831306583502905,0.04508256929681274,0.824,0.04926325532589427,0
AURA33,0.12,0.668117283589336,0.4840025754193367,0.464,0.7146066781492948,11
USIM5,0.1199999999995098,0.041323011481842455,0.5284158242437123,0.606,0.7943880038208456,3
B3SA3,0.06684468333739547,-0.002432350133789429,0.7476130359772114,0.53,0.9248214269719702,6
ODPV3,0.03251612865946306,1.468763454359895,0.9615416247972629,0.502,0.9892407740848373,7
ITUB4,0.02088964797000998,0.0,1.0,0.224,8.256786386960767,5
DESK3,0.013825051431267466,0.02684871533531344,0.9181800892101308,0.545,0.9781075835091929,5
GGBR4,0.011520695690409841,0.02747879062944363,0.8985213895894454,0.563,0.9793803051658876,5
BPAC11,0.010057563419486755,1.2622837887602942,0.9700939886709119,0.609,0.9966949869881464,4
SLCE3,0.003587922669727446,0.03442703215130178,0.8685339291285089,0.545,0.982996057840829,5
ABEV3,0.0006967107875289773,-0.019710350122352324,0.9244297787018629,0.246,10.25561097786525,5
PETR4,6.15960321435229e-05,0.0005392768786611073,0.9852744548334216,0.481,0.9974415626292654,4
BBDC4,9.496684962557971e-13,0.007524575648857054,0.7777922809394558,0.468,0.9755477358707297,8
BBAS3,0.0,0.0,1.0,0.207,80.00122984591327,8
PRIO3,0.0,0.0,1.0,0.409,8.79422452845795,7
SBSP3,0.0,0.0,1.0,0.193,38.325095464540695,6
