,total_trades,wins,win_rate,total_return,max_drawdown,calmar,equity_curve
ABEV3,4,2,0.5,1.1770787947932169,0.022318156744838502,52.74086064770733,"[100000.0, 100000.0, 98866.21321044801, 98639.45929354701, 98488.28714810518, 98639.45069102352, 99319.72104425, 100604.67997924384, 101814.04854025501, 103628.1056830335, 102872.25355834783, 101965.22068569684, 104006.03174537633, 105517.75319979466, 108465.59713212516, 111262.2689190138, 113378.67035267597, 116250.92391102378, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 121693.08673683576, 122677.35860236849, 122856.31448392014, 124288.00024832976, 123930.07880722736, 123840.59602745197, 123751.11324767659, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 121514.12117728501, 122755.03998792295, 124950.50458228859, 127336.87420371445, 129436.89144665659, 129723.26447356681, 129914.1798248403, 130200.55285175053, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 129723.2851219933, 133936.35764916858, 137463.58370554095, 139815.0644265861, 144126.12070650997, 148241.20948093664, 154609.80517326918, 162056.16244818037, 169698.47727897944, 177634.72346880563, 186550.74748846187, 194878.9087900638, 205264.61945368376, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168, 217707.87947932168]"
ITUB4,8,3,0.375,2.1741947186216137,0.049321554865488476,44.082039273724355,"[100000.0, 100000.0, 100747.13094903545, 101158.00306417637, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 99701.11469216902, 101169.96510223237, 104116.60896130941, 107290.59536751219, 111184.4912636264, 115381.51398630296, 121018.40714472273, 125518.59785869787, 131193.40373920408, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 138308.1006378216, 140650.5381041453, 139784.8217155633, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138562.6633513514, 138900.01893914348, 136960.3075659006, 135653.14624542408, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 133713.4348721812, 136675.8148027783, 140003.43495478237, 142844.0952185428, 149377.59555048996, 156113.995835872, 166827.2961242495, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 181111.69650875285, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178139.25712951645, 178482.4934654745, 178882.9358574255, 182544.13559954442, 185461.64445518763, 189294.4502067189, 196101.9708698864, 205254.92767020044, 214121.85419054946, 223332.01704685652, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236203.36748671587, 236785.9200305341, 236138.5752846689, 235126.00813897504, 236269.39670577264, 239242.05853740525, 239340.08526311567, 243750.05090307593, 249597.26537283004, 254007.2310127903, 257175.86382804313, 259821.8157227524, 266975.62253679795, 269752.2584062766, 270764.96299830487, 271516.3546193283, 276710.2316830364, 282999.9408818318, 287328.73071668186, 297605.48318441806, 308012.9746054574, 315152.37704365543, 321703.4816812564, 323221.74138055916, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136, 317419.47186216136]"
