Date,open,high,low,close,volume
2025-01-16,54.130001068115234,54.41999816894531,53.189998626708984,53.66999816894531,4442000
2025-01-17,53.709999084472656,54.16999816894531,53.369998931884766,54.16999816894531,4222700
2025-01-20,54.11000061035156,55.29999923706055,53.86000061035156,55.130001068115234,2471800
2025-01-21,54.90999984741211,55.959999084472656,54.63999938964844,55.630001068115234,3951600
2025-01-22,56.02000045776367,56.47999954223633,55.58000183105469,56.439998626708984,4930100
2025-01-23,56.439998626708984,57.27000045776367,56.349998474121094,57.25,4528400
2025-01-24,56.970001220703125,57.900001525878906,56.83000183105469,57.869998931884766,4763100
2025-01-27,56.59000015258789,56.72999954223633,52.79999923706055,53.310001373291016,22361900
2025-01-28,54.4900016784668,55.439998626708984,53.7400016784668,54.09000015258789,10279700
2025-01-29,53.79999923706055,55.72999954223633,53.75,54.43000030517578,7108300
2025-01-30,54.779998779296875,56.380001068115234,54.40999984741211,56.209999084472656,6202600
2025-01-31,56.209999084472656,56.40999984741211,54.70000076293945,55.040000915527344,7220600
2025-02-03,54.61000061035156,55.0,53.63999938964844,53.900001525878906,7771800
2025-02-04,54.0,54.61000061035156,53.900001525878906,54.060001373291016,5745400
2025-02-05,54.36000061035156,54.97999954223633,54.310001373291016,54.470001220703125,4234700
2025-02-06,54.459999084472656,54.68000030517578,53.689998626708984,54.529998779296875,5926400
2025-02-07,54.529998779296875,54.79999923706055,53.58000183105469,53.939998626708984,4872800
2025-02-10,54.20000076293945,54.439998626708984,53.79999923706055,54.209999084472656,3066100
2025-02-11,54.209999084472656,54.5,52.81999969482422,53.11000061035156,6808600
2025-02-12,52.5,53.09000015258789,51.599998474121094,52.70000076293945,8590300
2025-02-13,52.47999954223633,53.029998779296875,51.959999084472656,52.470001220703125,5410300
2025-02-14,52.79999923706055,54.22999954223633,52.689998626708984,53.79999923706055,7097900
2025-02-17,53.11000061035156,53.41999816894531,52.40999984741211,52.45000076293945,5452400
2025-02-18,52.70000076293945,53.79999923706055,52.65999984741211,52.88999938964844,8727000
2025-02-19,52.7400016784668,53.09000015258789,51.880001068115234,52.209999084472656,6153300
2025-02-20,52.20000076293945,52.349998474121094,51.83000183105469,52.099998474121094,6433300
2025-02-21,52.400001525878906,52.95000076293945,51.5099983215332,52.95000076293945,8664000
2025-02-24,52.880001068115234,53.25,51.41999816894531,51.54999923706055,9130900
2025-02-25,52.18000030517578,52.72999954223633,51.900001525878906,52.400001525878906,8806700
2025-02-26,49.86000061035156,50.16999816894531,47.720001220703125,47.849998474121094,25725700
2025-02-27,48.189998626708984,49.439998626708984,47.900001525878906,48.900001525878906,11326100
2025-02-28,48.7400016784668,48.79999923706055,47.900001525878906,48.41999816894531,7843900
2025-03-05,48.0,48.380001068115234,47.349998474121094,47.650001525878906,9387200
2025-03-06,47.65999984741211,47.900001525878906,46.279998779296875,47.279998779296875,7728600
2025-03-07,46.970001220703125,48.33000183105469,46.93000030517578,47.88999938964844,7584000
2025-03-10,47.279998779296875,47.720001220703125,47.040000915527344,47.68000030517578,5747800
2025-03-11,47.41999816894531,47.72999954223633,46.470001220703125,46.599998474121094,8850600
2025-03-12,46.72999954223633,47.4900016784668,46.540000915527344,47.20000076293945,6859100
2025-03-13,47.20000076293945,47.27000045776367,46.290000915527344,46.7400016784668,6531300
2025-03-14,46.70000076293945,46.790000915527344,46.040000915527344,46.7400016784668,8528600
2025-03-17,47.95000076293945,48.08000183105469,46.93000030517578,47.650001525878906,8931300
2025-03-18,47.619998931884766,47.95000076293945,46.84000015258789,47.650001525878906,5953500
2025-03-19,47.709999084472656,48.20000076293945,47.709999084472656,48.13999938964844,5319200
2025-03-20,48.25,48.2599983215332,47.790000915527344,47.900001525878906,4807700
2025-03-21,47.970001220703125,48.150001525878906,47.20000076293945,47.849998474121094,9662300
2025-03-24,47.70000076293945,47.7599983215332,47.0099983215332,47.36000061035156,4934900
2025-03-25,47.439998626708984,47.63999938964844,46.869998931884766,47.0,5214000
2025-03-26,47.0,47.11000061035156,46.150001525878906,46.75,6298500
2025-03-27,46.95000076293945,47.060001373291016,46.13999938964844,46.38999938964844,8070000
2025-03-28,46.38999938964844,46.45000076293945,45.599998474121094,45.849998474121094,3862500
2025-03-31,45.58000183105469,45.72999954223633,45.150001525878906,45.279998779296875,6231100
2025-04-01,45.61000061035156,45.63999938964844,44.779998779296875,45.349998474121094,5457000
2025-04-02,45.349998474121094,45.47999954223633,44.54999923706055,44.900001525878906,5444800
2025-04-03,44.439998626708984,45.220001220703125,44.060001373291016,44.27000045776367,8146000
2025-04-04,43.9900016784668,44.13999938964844,42.720001220703125,43.720001220703125,10632400
2025-04-07,43.150001525878906,44.06999969482422,42.650001525878906,44.0,9948200
2025-04-08,44.52000045776367,44.77000045776367,43.75,44.0,8394700
2025-04-09,43.77000045776367,46.08000183105469,43.65999984741211,45.40999984741211,11604000
2025-04-10,45.400001525878906,45.459999084472656,44.29999923706055,44.90999984741211,5364200
2025-04-11,45.099998474121094,45.349998474121094,44.7400016784668,45.119998931884766,3282900
2025-04-14,45.5,45.849998474121094,45.04999923706055,45.81999969482422,5625800
2025-04-15,45.849998474121094,46.33000183105469,45.5,45.81999969482422,4444900
2025-04-16,45.81999969482422,46.06999969482422,45.209999084472656,45.84000015258789,7962000
2025-04-17,45.72999954223633,46.18000030517578,45.47999954223633,45.95000076293945,3543500
2025-04-22,46.209999084472656,46.47999954223633,45.61000061035156,46.2400016784668,3871500
2025-04-23,46.5099983215332,47.119998931884766,46.2400016784668,46.27000045776367,8449700
2025-04-24,46.45000076293945,48.97999954223633,46.38999938964844,48.59000015258789,13221900
2025-04-25,48.880001068115234,50.290000915527344,48.58000183105469,49.88999938964844,10397400
2025-04-28,50.0099983215332,50.79999923706055,49.91999816894531,50.31999969482422,8104100
2025-04-29,50.29999923706055,50.86000061035156,50.119998931884766,50.470001220703125,5513900
2025-04-30,47.0,47.279998779296875,44.63999938964844,44.63999938964844,34414500
2025-05-02,44.95000076293945,45.220001220703125,44.41999816894531,44.41999816894531,18290500
2025-05-05,43.9900016784668,44.150001525878906,42.25,42.529998779296875,15804300
2025-05-06,42.81999969482422,43.380001068115234,42.720001220703125,42.95000076293945,6818100
2025-05-07,43.20000076293945,43.29999923706055,41.790000915527344,41.95000076293945,9070700
2025-05-08,42.41999816894531,42.939998626708984,42.09000015258789,42.209999084472656,12632900
2025-05-09,42.5,42.529998779296875,41.790000915527344,41.790000915527344,5972700
2025-05-12,42.150001525878906,43.08000183105469,42.04999923706055,42.66999816894531,10286700
2025-05-13,43.0,44.20000076293945,42.970001220703125,44.0,11479300
2025-05-14,44.029998779296875,44.400001525878906,43.810001373291016,44.06999969482422,7012500
2025-05-15,43.91999816894531,44.459999084472656,43.849998474121094,44.16999816894531,6936800
2025-05-16,44.0,45.5,43.97999954223633,45.0,8772000
2025-05-19,44.95000076293945,45.11000061035156,44.36000061035156,44.54999923706055,3814500
2025-05-20,44.54999923706055,44.709999084472656,43.709999084472656,44.529998779296875,4196400
2025-05-21,44.36000061035156,44.619998931884766,43.119998931884766,43.45000076293945,7585500
2025-05-22,43.70000076293945,44.380001068115234,43.310001373291016,43.66999816894531,8321200
2025-05-23,43.33000183105469,43.689998626708984,42.939998626708984,43.689998626708984,5707900
2025-05-26,43.88999938964844,44.13999938964844,43.689998626708984,43.72999954223633,1926500
2025-05-27,44.2400016784668,44.779998779296875,43.959999084472656,44.59000015258789,5502100
2025-05-28,44.599998474121094,44.65999984741211,44.060001373291016,44.65999984741211,5306500
2025-05-29,44.400001525878906,44.599998474121094,43.900001525878906,44.02000045776367,6974600
2025-05-30,44.09000015258789,44.13999938964844,42.349998474121094,42.349998474121094,13668500
2025-06-02,42.349998474121094,42.349998474121094,41.599998474121094,41.849998474121094,7716100
2025-06-03,41.70000076293945,42.380001068115234,41.68000030517578,41.70000076293945,6516500
2025-06-04,42.09000015258789,43.27000045776367,41.959999084472656,43.15999984741211,12869400
2025-06-05,43.130001068115234,43.900001525878906,42.540000915527344,42.540000915527344,12056700
2025-06-06,42.540000915527344,43.0,42.4900016784668,42.56999969482422,4539700
2025-06-09,42.43000030517578,42.959999084472656,41.81999969482422,42.84000015258789,4151900
2025-06-10,43.38999938964844,43.38999938964844,42.150001525878906,42.29999923706055,5988000
2025-06-11,42.29999923706055,42.58000183105469,41.619998931884766,42.290000915527344,5025600
2025-06-12,42.0,42.63999938964844,41.599998474121094,42.2599983215332,5467300
2025-06-13,41.75,42.93000030517578,41.599998474121094,42.38999938964844,4923100
2025-06-16,42.709999084472656,43.43000030517578,42.41999816894531,42.540000915527344,5928600
2025-06-17,42.52000045776367,42.900001525878906,41.11000061035156,41.40999984741211,8397400
2025-06-18,41.54999923706055,42.040000915527344,41.439998626708984,41.86000061035156,4336700
2025-06-20,41.43000030517578,42.400001525878906,41.310001373291016,41.63999938964844,9459600
2025-06-23,41.349998474121094,41.790000915527344,40.849998474121094,41.599998474121094,6081400
2025-06-24,42.0,42.099998474121094,41.220001220703125,41.439998626708984,4735500
2025-06-25,41.5099983215332,41.90999984741211,41.11000061035156,41.81999969482422,4072000
2025-06-26,41.88999938964844,43.619998931884766,41.88999938964844,43.06999969482422,11156400
2025-06-27,42.709999084472656,43.45000076293945,42.349998474121094,42.349998474121094,6984100
2025-06-30,42.310001373291016,43.130001068115234,42.22999954223633,42.779998779296875,10282300
2025-07-01,42.68000030517578,42.9900016784668,42.36000061035156,42.5,7110200
2025-07-02,42.279998779296875,43.119998931884766,42.11000061035156,42.43000030517578,7025100
2025-07-03,42.5,42.95000076293945,42.22999954223633,42.709999084472656,6963500
2025-07-04,42.869998931884766,43.380001068115234,42.790000915527344,43.0,3488100
2025-07-07,43.0,43.11000061035156,42.2400016784668,42.33000183105469,4161300
2025-07-08,42.689998626708984,42.689998626708984,40.439998626708984,40.61000061035156,11029800
2025-07-09,40.5,40.54999923706055,39.959999084472656,40.11000061035156,11678900
2025-07-10,39.439998626708984,40.2400016784668,39.189998626708984,39.900001525878906,12622900
2025-07-11,39.86000061035156,40.08000183105469,39.369998931884766,39.75,11076600
2025-07-14,39.58000183105469,40.099998474121094,39.529998779296875,39.529998779296875,5026100
2025-07-15,39.599998474121094,39.970001220703125,39.220001220703125,39.66999816894531,7131200
2025-07-16,39.849998474121094,41.29999923706055,39.70000076293945,41.119998931884766,11531300
2025-07-17,41.400001525878906,42.5099983215332,41.380001068115234,42.09000015258789,17894300
2025-07-18,42.2400016784668,42.880001068115234,42.02000045776367,42.369998931884766,13711800
2025-07-21,43.040000915527344,43.04999923706055,41.779998779296875,41.970001220703125,7733200
2025-07-22,42.0,42.25,41.31999969482422,41.31999969482422,8965700
2025-07-23,39.310001373291016,39.939998626708984,38.0099983215332,38.0099983215332,31116000
2025-07-24,38.20000076293945,38.599998474121094,36.08000183105469,36.22999954223633,30042500
2025-07-25,36.4900016784668,36.599998474121094,35.939998626708984,36.16999816894531,19069200
2025-07-28,36.099998474121094,36.72999954223633,36.0,36.72999954223633,11133300
2025-07-29,37.150001525878906,37.939998626708984,36.58000183105469,36.58000183105469,14293400
2025-07-30,36.650001525878906,37.47999954223633,35.75,36.849998474121094,18990800
2025-07-31,36.61000061035156,37.33000183105469,35.900001525878906,37.11000061035156,15042800
2025-08-01,37.27000045776367,37.31999969482422,36.34000015258789,37.18000030517578,16118400
