Date,open,high,low,close,volume
2025-01-16,4.949999809265137,4.949999809265137,4.820000171661377,4.840000152587891,11157000
2025-01-17,4.860000133514404,5.099999904632568,4.829999923706055,5.010000228881836,15800600
2025-01-20,5.010000228881836,5.070000171661377,4.940000057220459,5.039999961853027,7166400
2025-01-21,5.03000020980835,5.309999942779541,5.010000228881836,5.309999942779541,13036300
2025-01-22,5.28000020980835,5.449999809265137,5.21999979019165,5.21999979019165,15837900
2025-01-23,5.269999980926514,5.349999904632568,5.090000152587891,5.150000095367432,14352300
2025-01-24,5.190000057220459,5.360000133514404,5.179999828338623,5.230000019073486,15514400
2025-01-27,5.230000019073486,5.429999828338623,5.150000095367432,5.409999847412109,10895000
2025-01-28,5.409999847412109,5.46999979019165,5.289999961853027,5.329999923706055,11737500
2025-01-29,5.400000095367432,5.429999828338623,5.309999942779541,5.400000095367432,10531400
2025-01-30,5.400000095367432,5.670000076293945,5.400000095367432,5.639999866485596,16263600
2025-01-31,5.650000095367432,5.659999847412109,5.440000057220459,5.510000228881836,12324200
2025-02-03,5.460000038146973,5.550000190734863,5.420000076293945,5.53000020980835,10586700
2025-02-04,5.519999980926514,5.53000020980835,5.440000057220459,5.480000019073486,7528900
2025-02-05,5.480000019073486,5.570000171661377,5.380000114440918,5.5,11348900
2025-02-06,5.519999980926514,5.670000076293945,5.5,5.599999904632568,9321600
2025-02-07,5.639999866485596,5.690000057220459,5.579999923706055,5.599999904632568,9236900
2025-02-10,5.420000076293945,5.769999980926514,5.409999847412109,5.71999979019165,12512500
2025-02-11,5.590000152587891,5.960000038146973,5.579999923706055,5.920000076293945,16069500
2025-02-12,5.860000133514404,5.889999866485596,5.679999828338623,5.679999828338623,17277800
2025-02-13,5.670000076293945,5.900000095367432,5.639999866485596,5.869999885559082,11446000
2025-02-14,5.800000190734863,5.980000019073486,5.710000038146973,5.980000019073486,22419200
2025-02-17,5.909999847412109,6.090000152587891,5.909999847412109,5.949999809265137,10402000
2025-02-18,5.980000019073486,6.179999828338623,5.980000019073486,6.039999961853027,12826700
2025-02-19,6.130000114440918,6.269999980926514,6.039999961853027,6.070000171661377,21090100
2025-02-20,6.139999866485596,6.199999809265137,6.050000190734863,6.130000114440918,12252100
2025-02-21,6.130000114440918,6.159999847412109,5.96999979019165,5.980000019073486,10490200
2025-02-24,6.039999961853027,6.050000190734863,5.820000171661377,5.820000171661377,9261500
2025-02-25,5.800000190734863,5.929999828338623,5.789999961853027,5.909999847412109,7812400
2025-02-26,5.949999809265137,6.019999980926514,5.880000114440918,5.96999979019165,8163700
2025-02-27,5.920000076293945,6.070000171661377,5.920000076293945,5.960000038146973,6353900
2025-02-28,5.909999847412109,5.949999809265137,5.659999847412109,5.710000038146973,10469100
2025-03-05,5.710000038146973,5.889999866485596,5.699999809265137,5.849999904632568,6760700
2025-03-06,5.869999885559082,5.989999771118164,5.820000171661377,5.920000076293945,10857900
2025-03-07,5.900000095367432,6.050000190734863,5.800000190734863,6.019999980926514,11715800
2025-03-10,5.940000057220459,6.010000228881836,5.860000133514404,5.960000038146973,7297900
2025-03-11,5.960000038146973,6.010000228881836,5.760000228881836,5.880000114440918,8013700
2025-03-12,5.829999923706055,5.900000095367432,5.739999771118164,5.860000133514404,8076400
2025-03-13,5.860000133514404,5.949999809265137,5.650000095367432,5.650000095367432,17105100
2025-03-14,5.730000019073486,5.920000076293945,5.710000038146973,5.880000114440918,18908200
2025-03-17,5.860000133514404,5.909999847412109,5.820000171661377,5.869999885559082,8080800
2025-03-18,5.849999904632568,5.920000076293945,5.75,5.840000152587891,10325400
2025-03-19,5.840000152587891,5.989999771118164,5.800000190734863,5.940000057220459,11928600
2025-03-20,5.889999866485596,5.960000038146973,5.849999904632568,5.889999866485596,6691100
2025-03-21,5.829999923706055,5.909999847412109,5.789999961853027,5.789999961853027,8242200
2025-03-24,5.860000133514404,6.0,5.820000171661377,5.869999885559082,10931900
2025-03-25,5.880000114440918,5.980000019073486,5.860000133514404,5.900000095367432,7655700
2025-03-26,5.889999866485596,5.949999809265137,5.880000114440918,5.929999828338623,5440000
2025-03-27,5.989999771118164,6.03000020980835,5.880000114440918,5.949999809265137,8196600
2025-03-28,5.949999809265137,5.949999809265137,5.659999847412109,5.71999979019165,15263300
2025-03-31,5.679999828338623,5.71999979019165,5.579999923706055,5.679999828338623,8639000
2025-04-01,5.730000019073486,6.0,5.679999828338623,5.900000095367432,14280600
2025-04-02,5.909999847412109,5.920000076293945,5.75,5.820000171661377,8101600
2025-04-03,5.760000228881836,5.809999942779541,5.699999809265137,5.760000228881836,10549900
2025-04-04,5.630000114440918,5.639999866485596,5.329999923706055,5.349999904632568,19770000
2025-04-07,5.139999866485596,5.489999771118164,5.119999885559082,5.360000133514404,16937200
2025-04-08,5.460000038146973,5.460000038146973,5.070000171661377,5.110000133514404,12899200
2025-04-09,5.050000190734863,5.510000228881836,5.019999980926514,5.46999979019165,25063100
2025-04-10,5.480000019073486,5.480000019073486,5.239999771118164,5.329999923706055,16133200
2025-04-11,5.369999885559082,5.46999979019165,5.320000171661377,5.420000076293945,9609100
2025-04-14,5.489999771118164,5.610000133514404,5.460000038146973,5.599999904632568,11260900
2025-04-15,5.590000152587891,5.699999809265137,5.460000038146973,5.460000038146973,8854100
2025-04-16,5.420000076293945,5.630000114440918,5.400000095367432,5.579999923706055,14253400
2025-04-17,5.590000152587891,5.699999809265137,5.559999942779541,5.670000076293945,9102900
2025-04-22,5.670000076293945,5.789999961853027,5.619999885559082,5.710000038146973,8986500
2025-04-23,5.829999923706055,6.110000133514404,5.829999923706055,6.070000171661377,19119500
2025-04-24,6.150000095367432,6.25,5.670000076293945,5.809999942779541,48473400
2025-04-25,5.829999923706055,5.900000095367432,5.690000057220459,5.730000019073486,17748600
2025-04-28,5.730000019073486,5.789999961853027,5.670000076293945,5.75,9843500
2025-04-29,5.75,5.820000171661377,5.699999809265137,5.730000019073486,10782500
2025-04-30,5.690000057220459,5.699999809265137,5.5,5.53000020980835,12734800
2025-05-02,5.539999961853027,5.559999942779541,5.440000057220459,5.519999980926514,10282700
2025-05-05,5.539999961853027,5.590000152587891,5.389999866485596,5.420000076293945,6547000
2025-05-06,5.449999809265137,5.539999961853027,5.389999866485596,5.420000076293945,5516600
2025-05-07,5.440000057220459,5.489999771118164,5.369999885559082,5.460000038146973,9626000
2025-05-08,5.519999980926514,5.690000057220459,5.510000228881836,5.599999904632568,10879500
2025-05-09,5.639999866485596,5.639999866485596,5.269999980926514,5.380000114440918,17467500
2025-05-12,5.550000190734863,5.599999904632568,5.420000076293945,5.440000057220459,9096600
2025-05-13,5.429999828338623,5.610000133514404,5.420000076293945,5.539999961853027,10185300
2025-05-14,5.559999942779541,5.570000171661377,5.449999809265137,5.5,8564600
2025-05-15,5.5,5.590000152587891,5.480000019073486,5.550000190734863,6453500
2025-05-16,5.480000019073486,5.539999961853027,5.460000038146973,5.510000228881836,8745900
2025-05-19,5.5,5.559999942779541,5.460000038146973,5.489999771118164,5651500
2025-05-20,5.519999980926514,5.519999980926514,5.400000095367432,5.449999809265137,7252600
2025-05-21,5.460000038146973,5.460000038146973,5.320000171661377,5.329999923706055,9063800
2025-05-22,5.340000152587891,5.360000133514404,5.21999979019165,5.239999771118164,9127700
2025-05-23,5.199999809265137,5.349999904632568,5.150000095367432,5.329999923706055,10488100
2025-05-26,5.349999904632568,5.369999885559082,5.309999942779541,5.349999904632568,3473100
2025-05-27,5.349999904632568,5.630000114440918,5.349999904632568,5.570000171661377,17178500
2025-05-28,5.570000171661377,5.590000152587891,5.28000020980835,5.309999942779541,16515100
2025-05-29,5.329999923706055,5.380000114440918,5.21999979019165,5.230000019073486,9761000
2025-05-30,5.230000019073486,5.269999980926514,5.119999885559082,5.199999809265137,10199100
2025-06-02,5.230000019073486,5.300000190734863,5.170000076293945,5.179999828338623,8858100
2025-06-03,5.179999828338623,5.300000190734863,5.170000076293945,5.28000020980835,6257700
2025-06-04,5.289999961853027,5.349999904632568,5.170000076293945,5.21999979019165,7634300
2025-06-05,5.25,5.28000020980835,5.130000114440918,5.170000076293945,9921000
2025-06-06,5.190000057220459,5.210000038146973,5.139999866485596,5.179999828338623,5590600
2025-06-09,5.159999847412109,5.269999980926514,5.099999904632568,5.25,8198100
2025-06-10,5.28000020980835,5.300000190734863,5.119999885559082,5.170000076293945,13617800
2025-06-11,5.170000076293945,5.179999828338623,5.090000152587891,5.170000076293945,11605000
2025-06-12,5.150000095367432,5.159999847412109,5.0,5.070000171661377,16892300
2025-06-13,5.010000228881836,5.019999980926514,4.769999980926514,4.769999980926514,31778500
2025-06-16,4.820000171661377,4.940000057220459,4.809999942779541,4.929999828338623,9681900
2025-06-17,4.809999942779541,4.820000171661377,4.579999923706055,4.590000152587891,42814200
2025-06-18,4.610000133514404,4.670000076293945,4.53000020980835,4.539999961853027,17358100
2025-06-20,4.539999961853027,4.559999942779541,4.389999866485596,4.400000095367432,17337100
2025-06-23,4.420000076293945,4.420000076293945,4.239999771118164,4.349999904632568,21072900
2025-06-24,4.369999885559082,4.389999866485596,4.179999828338623,4.199999809265137,22006500
