Datetime,open,high,low,close,volume
2025-10-20 13:00:00+00:00,0.9300000071525574,0.9399999976158142,0.9100000262260437,0.9100000262260437,343200
2025-10-20 13:15:00+00:00,0.9100000262260437,0.9300000071525574,0.9100000262260437,0.9300000071525574,993000
2025-10-20 13:30:00+00:00,0.9399999976158142,0.9399999976158142,0.9200000166893005,0.9300000071525574,1046100
2025-10-20 13:45:00+00:00,0.9300000071525574,0.9399999976158142,0.9200000166893005,0.9399999976158142,333200
2025-10-20 14:00:00+00:00,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,115000
2025-10-20 14:15:00+00:00,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,132400
2025-10-20 14:30:00+00:00,0.9300000071525574,0.949999988079071,0.9300000071525574,0.9399999976158142,869700
2025-10-20 14:45:00+00:00,0.9399999976158142,0.949999988079071,0.9300000071525574,0.9399999976158142,697000
2025-10-20 15:00:00+00:00,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,126400
2025-10-20 15:15:00+00:00,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,161300
2025-10-20 15:30:00+00:00,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,84300
2025-10-20 15:45:00+00:00,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,184500
2025-10-20 16:00:00+00:00,0.9399999976158142,0.9399999976158142,0.9200000166893005,0.9300000071525574,765700
2025-10-20 16:15:00+00:00,0.9300000071525574,0.9300000071525574,0.9100000262260437,0.9200000166893005,2925800
2025-10-20 16:30:00+00:00,0.9200000166893005,0.9300000071525574,0.9100000262260437,0.9300000071525574,2374800
2025-10-20 16:45:00+00:00,0.9300000071525574,0.9300000071525574,0.9200000166893005,0.9300000071525574,60600
2025-10-20 17:00:00+00:00,0.9300000071525574,0.9300000071525574,0.9100000262260437,0.9200000166893005,2082200
2025-10-20 17:15:00+00:00,0.9100000262260437,0.9200000166893005,0.9100000262260437,0.9200000166893005,166500
